#SOCIAL
CharAuto    You bonk yourself hard on the head.  Ouch!~
OthersAuto  $n bonks $mself on the head.  That's gotta hurt.~
End

#SOCIAL
Name        bored~
Flags	     0
CharNoArg   You are bored.~
OthersNoArg $n is bored.~
CharFound   You are bored with $M.~
OthersFound $n is bored with $N.~
VictFound   $n is bored with you.~
CharAuto    You are bored with your life.~
OthersAuto  $n is really, really bored.~
End

#SOCIAL
Name        bounce~
Flags	     8
CharNoArg   BOIINNNNNNGG!~
OthersNoArg $n bounces around.~
CharFound   You bounce onto $S lap.~
OthersFound $n bounces onto $N's lap.~
VictFound   $n bounces onto your lap.~
CharAuto    You bounce your head like a basketball.~
OthersAuto  $n plays basketball with $s head.~
End

#SOCIAL
Name        bow~
Flags	     18
CharNoArg   You bow deeply.~
OthersNoArg $n bows deeply.~
CharFound   You bow before $M.~
OthersFound $n bows before $N.~
VictFound   $n bows before you.~
CharAuto    You kiss your toes.~
OthersAuto  $n folds up like a jack knife and kisses $s own toes.~
End

#SOCIAL
Name        bristle~
Flags	     0
CharNoArg   You clench your teeth and bristle with anger.~
OthersNoArg $n clenches $s teeth and bristles with anger.~
CharFound   You glare at $N, bristling with anger.~
OthersFound $n glares at $N, bristling with anger.~
VictFound   $n glares at you, bristling with anger.~
CharAuto    Your bristle at your foolishness.~
OthersAuto  $n bristles at $mself and $s foolishness.~
End

#SOCIAL
Name        brush~
Flags	     0
CharNoArg   Brush what?  Who?  Where?~
CharFound   You brush out $S hair for $M.  Very thoughtful.~
OthersFound $n brushes $N's hair for $M.  Looks better now.~
VictFound   $n brushes out your hair.  How nice of $m.~
CharAuto    You brush out your hair.  There - much better.~
OthersAuto  $n brushes out $s hair.  Looks much better now.~
End

#SOCIAL
Name        btoast~
Flags	     0
CharNoArg   'DRAGO!!!  We drink!' you shout as you pound a beer.~
OthersNoArg $n suggests a toast to gnomish ale before pounding $s last beer.~
CharFound   You search for just the right words to adequately express your love for $M.~
OthersFound $n expresses 'undYIng Lo-ooove' for $N.~
VictFound   $n spills beer on your shoes while saying, 'I Lov-v-vve yOu, m-m-mmaN!'~
CharAuto    You try to toast yourself, but only succeed in dropping the beer on your own head.~
OthersAuto  $n pours beer over $s head to celebrate $s own achievements.~
End

#SOCIAL
Name        burp~
Flags	     0
CharNoArg   You burp loudly.~
OthersNoArg $n burps loudly.~
CharFound   You burp loudly to $M in response.~
OthersFound $n burps loudly in response to $N's remark.~
VictFound   $n burps loudly in response to your remark.~
CharAuto    You burp at yourself.~
OthersAuto  $n burps at $mself.  What a sick sight.~
End

#SOCIAL
Name        buzz~
Flags	     0
CharNoArg   You ring in on your buzzer.~
OthersNoArg $n rings in on $s buzzer.~
CharFound   You ring in on your buzzer and stick your tongue out at $N.~
OthersFound $n rings in on $s buzzer and sticks $s tongue out at $N.~
VictFound   $n rings in on $s buzzer and sticks $s tongue out at you.~
CharAuto    You ring in on your buzzer with a determined look on your face.~
OthersAuto  $n rings in on $s buzzer with a determined look on $s face.~
End

#SOCIAL
Name        cackle~
Flags	     0
CharNoArg   You throw back your head and cackle $t.~
OthersNoArg $n throws back $s head and cackles $t.~
CharFound   You cackle $t at $N.~
OthersFound $n cackles $t at $N.~
VictFound   $n cackles $t at you.~
CharAuto    You cackle $t at yourself.~
OthersAuto  $n cackles $t at $mself.~
Adj	     with insane glee~
End

#SOCIAL
Name        caress~
Flags	     8
CharNoArg   You reach out to caress someone and come up empty handed.~
OthersNoArg $n reaches out to caress someone.~
CharFound   You gently caress $N, running your hands across $S body.~
OthersFound $n gently caresses $N...  Please!  Not in public!~
VictFound   $n gently caresses you, running $s hands across your body.~
CharAuto    You gently caress yourself...  Oooo, does that feel good?~
OthersAuto  $n gently caresses $sself...  This could get interesting!~
End

#SOCIAL
Name        challenge~
Flags	     0
CharNoArg   Challenge who?~
CharFound   You challenge $N to a fight to the death.~
OthersFound $n challenges $N to a fight to the death.~
VictFound   $n challenges you to a fight to the death.~
CharAuto    Challenge YOURSELF to a fight to the death?  I think not...~
End

#SOCIAL
Name        cheer~
Flags	     0
CharNoArg   You cheer enthusiastically.~
OthersNoArg $n cheers enthusiastically.~
CharFound   You cheer for $M.~
OthersFound $n cheers $N for $S good work.~
VictFound   $n cheers you for your good work.~
CharAuto    You cheer yourself for your good work.~
OthersAuto  $n cheers for $s own self.~
End

#SOCIAL
Name        chicken~
Flags	     0
CharNoArg   You peer around the room for cowards.~
OthersNoArg $n is looking for a coward.~
CharFound   You grin at $N and say 'Chicken?'~
OthersFound $n grins at $N and says 'Chicken?'~
VictFound   $n grins at you and says 'Chicken?'~
CharAuto    You can't believe what a chicken you are.~
OthersAuto  $n shamefully admits $e's a chicken.~
End

#SOCIAL
Name        chirp~
Flags	     0
CharNoArg   You chirp like a cute wittle birdie.~
OthersNoArg $n chirps like a bird.~
CharFound   You chirp at $N.~
OthersFound $n chirps at $N.~
VictFound   $n chirps at you.~
CharAuto    You chirp at yourself.~
OthersAuto  $n chirps at $mself.~
End

#SOCIAL
Name        chortle~
Flags	     0
CharNoArg   You chortle with glee.~
OthersNoArg $n chortles with glee.~
CharFound   You chortle loudly at $M.~
OthersFound $n chortles loudly at $N.~
VictFound   $n chortles loudly at you.~
CharAuto    You chortle loudly to yourself.~
OthersAuto  $n chortles loudly to $mself.~
End

#SOCIAL
Name        chuckle~
Flags	     0
CharNoArg   You chuckle $t.~
OthersNoArg $n chuckles $t.~
CharFound   You chuckle $t at $N.~
OthersFound $n chuckles $t at $N.~
VictFound   $n chuckles $t at you.~
CharAuto    You chuckle $t at yourself.~
OthersAuto  $n chuckles $t at $mself.~
Adj	     politely~
End

#SOCIAL
Name        clap~
Flags	     0
CharNoArg   You clap your hands together.~
OthersNoArg $n shows $s approval by clapping $s hands together.~
CharFound   You clap at $S performance.~
OthersFound $n claps at $N's performance.~
VictFound   $n claps at your performance.~
CharAuto    You clap at your own performance.~
OthersAuto  $n claps at $s own performance.~
End

#SOCIAL
Name        clue~
Flags	     0
CharNoArg   You want to give a clue to yourself?  You must have no clue, eh?~
OthersNoArg $n thinks $e has a clue...  But $e is wrong.~
CharFound   You try to give $N a clue...  But $E is totally clueless...  Whadda dork, eh?~
OthersFound $n tries to give $N a clue...  But $E is totally clueless...  Whadda dork, eh?~
VictFound   $n tries to give you a clue; $e must think you are totally clueless, eh?~
CharAuto    You want to give yourself a clue?  Bonehead!~
OthersAuto  $n tries to give themself a clue...  But $e is totally clueless, eh?~
End

#SOCIAL
Name        clueless~
Flags	     0
CharNoArg   You are clueless.~
OthersNoArg $n is clueless.~
CharFound   You stare at $M, you are completely clueless. ~
OthersFound $n stares at $N, completely clueless. ~
VictFound   $n stares at you, $e is completely clueless.~
CharAuto    You hold a light bulb over your head, trying to get an idea.~
OthersAuto  $n holds a light bulb over $s head, trying to get an idea.~
End

#SOCIAL
Name        comb~
Flags	     0
CharNoArg   You comb your hair - perfect.~
OthersNoArg $n combs $s hair, how dashing!~
CharFound   You patiently untangle $N's hair - what a mess!~
OthersFound $n tries patiently to untangle $N's hair.~
VictFound   $n pulls your hair in an attempt to comb it.~
CharAuto    You pull your hair, but it will not be combed.~
OthersAuto  $n tries to comb $s tangled hair.~
End

#SOCIAL
Name        comfort~
Flags	     0
CharNoArg   Do you feel uncomfortable?~
CharFound   You comfort $M.~
OthersFound $n comforts $N.~
VictFound   $n comforts you.~
CharAuto    You make a vain attempt to comfort yourself.~
OthersAuto  $n has no one to comfort $m but $mself.~
End

#SOCIAL
Name        complain~
Flags	     160
CharNoArg   You complain about $t.~
OthersNoArg $n complains about $t.~
CharFound   You complain about $N.~
OthersFound $n complains about $N.~
VictFound   $n complains about you.~
CharAuto    You complain about yourself.~
OthersAuto  $n complains about $mself.~
Adj	     nothing in particular~
End

#SOCIAL
Name        conga~
Flags	     0
CharNoArg   You form a conga like the party animal you are.~
OthersNoArg $n is forming a conga line why don't you join in!~
CharFound   You grab $S waist and begin to conga.~
OthersFound $n grabs $N's waist and begins to conga.~
VictFound   $n grabs your waist and begins to conga.~
CharAuto    You begin a conga line, but nobody joins in.~
OthersAuto  $n dances around inviting everyone to join in.  How pathetic. ~
End

#SOCIAL
Name        corus~
Flags	     0
CharNoArg   You bug Keolah when she's trying to rp, just like Corus.~
OthersNoArg $n bugs Keolah when she's trying to rp, just like Corus.~
CharFound   Just like Corus, you bug $N until $E whaps you upside the head and tells you $E's roleplaying.~
OthersFound $n bugs $N repeatedly, completely ignoring $S efforts to rp, just like Corus.~
VictFound   You slap $n silly and inform $m you're roleplaying, but $e keeps bothering you, just like Corus.~
CharAuto    You wonder why Keolah won't stop roleplaying to answer all your questions..~
OthersAuto  $n wants to know the meaning of it all, even if it means disrupting Keolah's roleplay!~
End

#SOCIAL
Name        cough~
Flags	     0
CharNoArg   You cough loudly.~
OthersNoArg $n coughs loudly.~
CharFound   You cough loudly and glare at $N.~
OthersFound $n coughs loudly and glares at $N.~
VictFound   $n coughs loudly and glares at you.~
CharAuto    You cough loudly.  Why don't you take better care of yourself?~
OthersAuto  $n coughs loudly.  $n should take better care of $mself.~
End

#SOCIAL
Name        cower~
Flags	     0
CharNoArg   You cower in the corner.~
OthersNoArg $n cowers in the corner from claustrophobia.~
CharFound   You cower in the corner at the sight of $M.~
OthersFound $n cowers in the corner at the sight of $N.~
VictFound   $n cowers in the corner at the sight of you.~
CharAuto    You cower in the corner at the thought of yourself.  You scaredy cat!~
OthersAuto  $n cowers in the corner.  What is wrong with $m now?~
End

#SOCIAL
Name        crickets~
Flags	     0
CharNoArg   You peer around the silent room. You swear you can hear crickets chirping.~
OthersNoArg $n peers around the room. Crickets are chirping.~
CharFound   You peer at $N.  You swear you can hear crickets chirping.~
OthersFound $n peers at $N.  Crickets are chirping.~
VictFound   $n peers at you, apparently waiting for a response.  Crickets are chirping.~
CharAuto    Chirp-chirp... Chirp-chirp...~
OthersAuto  Crickets are chirping.~
End

#SOCIAL
Name        cringe~
Flags	     0
CharNoArg   You cringe in terror.~
OthersNoArg $n cringes in terror!~
CharFound   You cringe away from $M.~
OthersFound $n cringes away from $N in mortal terror.~
VictFound   $n cringes away from you.~
CharAuto    I beg your pardon?~
End

#SOCIAL
Name        croak~
Flags	     0
CharNoArg   You attempt to sing, but it sounds more like a croak.  Take lessons!  *GRIN*~
OthersNoArg $n is in obvious need of singing lessons as $m begins to croak out a song!~
CharFound   You begin croaking out the song 'Row Row Row Your Boat' to $N.  Hmmm.~
OthersFound $n begins to croak to $N.  You realize that $m is attempting to sing 'Row Row Row Your Boat'.  Ick.~
VictFound   $n looks at you and begins to croak out a song.  Ugh!~
CharAuto    You hum to yourself.~
OthersAuto  $n begins to croak to $mself.~
End

#SOCIAL
Name        croon~
Flags	     0
CharNoArg   You croon out a tune to everyone in the room.~
OthersNoArg $n croons out a tune to everyone in the room.~
CharFound   You croon out a tune to $N.~
OthersFound $n croons out a tune to $N.~
VictFound   $n croons out a tune to you.~
End

#SOCIAL
Name        cross~
Flags	     0
CharNoArg   You cross your fingers for luck.~
OthersNoArg $n crosses $s fingers for luck.~
CharFound   You cross your fingers to give $N luck.~
OthersFound $n crosses $s fingers to give $N luck.~
VictFound   $n crosses $s fingers to give you luck.~
CharAuto    You cross your fingers and chant to yourself.~
OthersAuto  $n crosses $s fingers and chants to $mself.~
End

#SOCIAL
Name        cry~
Flags	     0
CharNoArg   You cry $t.~
OthersNoArg $n cries $t.~
CharFound   You cry $t on $N's shoulder.~
OthersFound $n cries $t on $N's shoulder.~
VictFound   $n cries $t on your shoulder.~
CharAuto    You cry $t to yourself.~
OthersAuto  $n cries $t to $mself.~
Adj	     sadly~
End

#SOCIAL
Name        cuddle~
Flags	     8
CharNoArg   Whom do you feel like cuddling today?~
CharFound   You cuddle $M.~
OthersFound $n cuddles $N.~
VictFound   $n cuddles you.~
CharAuto    You must feel very cuddly indeed...  *SMILE*~
OthersAuto  $n cuddles up to $s shadow.  What a sorry sight.~
End

#SOCIAL
Name        curse~
Flags	     0
CharNoArg   You swear loudly for a long time.~
OthersNoArg $n swears for a long time.~
CharFound   You swear at $M.~
OthersFound $n swears at $N.~
VictFound   $n swears at you!  Where are $s manners?~
CharAuto    You swear at your own mistakes.~
OthersAuto  $n starts swearing at $mself.  Why don't you help?~
End

#SOCIAL
Name        curtsey~
Flags	     0
CharNoArg   You curtsey gracefully.~
OthersNoArg $n curtseys gracefully.~
CharFound   You curtsey to $M.~
OthersFound $n curtseys gracefully to $N.~
VictFound   $n curtseys gracefully for you.~
CharAuto    You curtsey to your audience (yourself).~
OthersAuto  $n curtseys to $mself, since no one is paying attention to $m.~
End

#SOCIAL
Name        dance~
Flags	     144
CharNoArg   You dance $t.~
OthersNoArg $n dances $t.~
CharFound   You dance $t with $N.~
OthersFound $n dances $t with $N.~
VictFound   $n dances $t with you.~
CharAuto    You skip and dance around by yourself.~
OthersAuto  $n dances a pas-de-une.~
Adj	     a little jig~
End

#SOCIAL
Name        dazzle~
Flags	     0
CharNoArg   You dazzling flirt you.  No one can resist this smile.~
OthersNoArg Dazzling is the only word to describe $n's smile.~
CharFound   You attempt to dazzle $N as you flash $M a huge smile and stand straight.~
OthersFound A flash of white nearly blinds you as $n smiles. ~
VictFound   $n has the most amazing teeth, you think as $e flashes you an incredible smile.~
CharAuto    If you can't kill them, perhaps this dazzling smile will work?~
OthersAuto  $n dazzles everyone with $s smile.~
End

#SOCIAL
Name        dchuckle~
Flags	     0
CharNoArg   You give a deep, resounding chuckle.~
OthersNoArg $n gives a deep, resounding chuckle.~
CharFound   You give a deep, resounding chuckle at $N.~
OthersFound $n gives a deep, resounding chuckle at $N.~
VictFound   $n gives a deep, resounding chuckle at you.~
CharAuto    You give a deep, resounding chuckle.~
OthersAuto  $n gives a deep, resounding chuckle.~
End

#SOCIAL
Name        dhalo~
Flags	     0
CharNoArg   Your dented halo topples to the ground as horns sprout from your head.~
OthersNoArg A small ringing noise is heard as $n's dented halo hits the ground.~
CharFound   You throw your dented halo at $N, because you think $E put the horns under it.~
OthersFound A circular, dented disk is realeased from $n's hands and slams into $N's head.~
VictFound   $n's dented halo slams into your face. Ouch!~
CharAuto    Horns sprout from your head as your dented halo slides off and rests on one of the horns.~
OthersAuto  $n sprouts horns and $s dented halo rests on one of the horns.~
End

#SOCIAL
Name        die~
Flags	     0
CharNoArg   You draw your finger across your throat.~
OthersNoArg $n draws $s finger across $s throat.~
CharFound   You wish $N a slow, painful death!~
OthersFound $n wishes $N a slow, painful death!~
VictFound   $n wishes you would just die!~
CharAuto    You really want to die?~
OthersAuto  $n seems a bit suicidal.~
End

#SOCIAL
Name        dismiss~
Flags	     0
CharNoArg   You wave your hand dismissively.~
OthersNoArg $n waves $s hand dismissively.~
CharFound   You wave your hand to dismiss $N.~
OthersFound $n waves $s hand to dismiss $N.~
VictFound   $n waves $s hand to dismiss you.~
CharAuto    You wave your hand dismissively and say 'bah'.~
OthersAuto  $n waves $s hand dismissively and says 'bah'.~
End

#SOCIAL
Name        dive~
Flags	     0
CharNoArg   You dive into the ocean.~
OthersNoArg $n dives into the ocean.~
CharFound   You dive behind $M and hide.~
OthersFound $n dives behind $N and hides.~
VictFound   $n dives behind you and hides.~
CharAuto    You take a dive.~
OthersAuto  $n takes a dive.~
End

#SOCIAL
Name        dizzy~
Flags	     16
CharNoArg   You spin around dizzily.~
OthersNoArg $n spins around dizzily.~
CharFound   You spin dizzily around $N.~
OthersFound $n spins around $N dizzily.~
VictFound   $n spins around you dizzily.~
CharAuto    You are dizzy from lack of air.  Don't talk so much!~
OthersAuto  $n spins twice and falls to the ground from lack of air.~
End

#SOCIAL
Name        doh~
Flags	     0
CharNoArg   You slap yourself on the forehead.~
OthersNoArg $n slaps $mself on the forehead.~
CharFound   You slap $N on the forehead.~
OthersFound $n slaps $N on the forehead.~
VictFound   $n slaps you on the forehead.~
CharAuto    You say 'DOH!' to yourself and slap your own forehead.~
OthersAuto  $n says 'DOH!' and slaps $mself on the forehead.~
End

#SOCIAL
Name        doze~
Flags	     0
CharNoArg   Your chin drops to your chest as you suddenly get dozy.~
OthersNoArg $n's eyes get heavy as $s head drops in a sudden doze.~
CharFound   You weave your hands in a hypnotic pattern trying to make $N sleepy.~
OthersFound $n weaves $s hands in a hypnotic pattern, attempting to put $N to sleep.~
VictFound   $n weaves $s hands in a hypnotic pattern. You start to feel dozy.~
CharAuto    You weave your hands in an odd pattern, suddenly finding yourself dozing off.~
OthersAuto  $n weaves $s hands in an odd pattern, looking surprized to be dozing off.~
End

#SOCIAL
Name        drool~
Flags	     68
CharNoArg   You drool on yourself.~
OthersNoArg $n drools on $mself.~
CharFound   You drool all over $N.~
OthersFound $n drools all over $N.~
