#SKILL
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         piercing wind~
Type         unknown
Info         0
Flags        0
Guild        0
Code         spell_smaug
Dammsg       ~
Stat1	0
Stat2	0
Talent	0 0
Talent	1 0
Talent	2 0
Talent	3 0
Talent	4 0
Talent	5 0
Talent	6 0
Talent	7 0
Talent	8 0
Talent	9 0
Talent	10 0
Talent	11 0
Talent	12 0
Talent	13 0
Talent	14 0
Talent	15 0
Talent	16 0
Talent	17 0
Race	0 101
Race	1 101
Race	2 101
Race	3 101
Race	4 101
Race	5 101
Race	6 101
Race	7 101
Race	8 101
Race	9 101
Race	10 101
Race	11 101
Race	12 101
Race	13 101
Race	14 101
Race	15 101
Race	16 101
Race	17 101
Race	18 101
Race	19 101
Race	20 101
Race	21 101
Race	22 101
Race	23 101
Race	24 101
Race	25 101
Race	26 101
Race	27 101
Race	28 101
Race	29 101
Race	30 101
Race	31 101
Race	32 101
Race	33 101
Race	34 101
Race	35 101
Race	36 101
Race	37 101
Race	38 101
Race	39 101
End

#SKILL
Name         unknown~
Type         unknown
Info         0
Flags        0
Minpos       195
Slot         95
Code         spell_smaug
Dammsg       ~
Stat1	0
Stat2	0
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         blindness~
Type         Spell
Info         396
Flags        2097152
Target       2
Minpos       109
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       &z&Wflash&w~
Wearoff      You can see again.~
Hitchar      You blind $N with a searing flash of light!~
Hitvict      A blinding flash of light sears your eyes!~
Hitroom      A flash of light stings $N's eyes.~
Dice         1d(i/4)~
Affect       'i/4' 26 'blind' 0
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 10
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         create symbol~
Type         Spell
Info         520
Flags        16384
Minpos       112
Slot         101
Mana         35
Rounds       4
Code         spell_smaug
Dammsg       ~
Hitchar      A shining symbol of faith appears in your hands!~
Hitroom      A shining symbol of faith appears in $n's hands!~
Dice         0~
Value        43
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         cure blindness~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         14
Mana         5
Rounds       12
Code         spell_cure_blindness
Dammsg       ~
Wearoff      !Cure Blindness!~
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         cure critical~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         15
Mana         64
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      !Cure Critical!~
Hitchar      You cure $N's critical wounds.~
Hitvict      Your critical wounds close and your pain ebbs away.~
Affect       '' 13 '8d(w/4)' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         cure light~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         16
Mana         4
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your ability to see in the dark fades away.~
Hitchar      You cure $N's light wounds.~
Hitvict      Your light wounds mend and your pain ebbs slightly.~
Affect       '' 13 '2d(w/4)' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         cure poison~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         43
Mana         5
Rounds       12
Code         spell_cure_poison
Dammsg       ~
Wearoff      !Cure Poison!~
Affect       '' 13 '5d20' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         cure serious~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         61
Mana         25
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      !Cure Serious!~
Hitchar      You cure $N's serious wounds.~
Hitvict      Your serious wounds mend and your pain ebbs away.~
Dice         5dw~
Affect       '' 13 '5d(w/4)' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         curse~
Type         Spell
Info         392
Flags        0
Target       1
Minpos       109
Slot         17
Mana         20
Rounds       12
Code         spell_curse
Dammsg       curse~
Wearoff      The curse wears off.~
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         death magic~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         533
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The shadows around you dissipate.~
Hitchar      &zFlickering shadows rise to conceal $N.~
Hitvict      &zFlickering shadows rise to conceal you.~
Hitroom      &zFlickering shadows rise to conceal $N.&w~
Dice         1dw~
Value        49
Affect       '' 60 '57' -1
Affect       'i*w/3' 26 'dark' 41
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 101
Race	1 101
Race	2 101
Race	3 101
Race	4 101
Race	5 101
Race	6 101
Race	7 101
Race	8 101
Race	9 101
Race	10 101
Race	11 101
Race	12 101
Race	13 101
Race	14 101
Race	15 101
Race	16 101
Race	17 101
Race	18 101
Race	19 101
Race	20 101
Race	21 101
Race	22 101
Race	23 101
Race	24 101
Race	25 101
Race	26 101
Race	27 101
Race	28 101
Race	29 101
Race	30 101
Race	31 101
Race	32 101
Race	33 101
Race	34 101
Race	35 101
Race	36 101
Race	37 101
Race	38 101
Race	39 101
End

#SKILL
Name         dispel~
Type         Spell
Info         0
Flags        0
Minpos       112
Mana         50
Rounds       12
Guild        0
Code         do_dispel
Dammsg       ~
Stat1	2
Stat2	3
Talent	0 0
Talent	1 0
Talent	2 0
Talent	3 0
Talent	4 0
Talent	5 0
Talent	6 0
Talent	7 0
Talent	8 0
Talent	9 0
Talent	10 0
Talent	11 0
Talent	12 0
Talent	13 0
Talent	14 0
Talent	15 0
Talent	16 0
Talent	17 0
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         dream magic~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Mana         800
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      You feel more sleepy.~
Hitchar      You enchant $N with a magical wakefulness.~
Hitvict      You feel wide awake.~
Hitroom      $N appears alert and wide awake.~
Affect       'i*w' 28 '1024' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 101
Race	1 101
Race	2 101
Race	3 101
Race	4 101
Race	5 101
Race	6 101
Race	7 101
Race	8 101
Race	9 101
Race	10 101
Race	11 101
Race	12 101
Race	13 101
Race	14 101
Race	15 101
Race	16 101
Race	17 101
Race	18 101
Race	19 101
Race	20 101
Race	21 101
Race	22 101
Race	23 101
Race	24 101
Race	25 101
Race	26 101
Race	27 101
Race	28 101
Race	29 101
Race	30 101
Race	31 101
Race	32 101
Race	33 101
Race	34 101
Race	35 101
Race	36 101
Race	37 101
Race	38 101
Race	39 101
End

#SKILL
Name         earth magic~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         206
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The strength of the Earth withdraws from your body.~
Hitchar      You enchant $N with the strength of the Earth.~
Hitvict      The strength of the Earth flows through your body.~
Hitroom      $N's body grows with the strength of the Earth.~
Affect       'i*w' 5 'w/10' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         fire magic~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         39
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The strength of the Flames leaves your body.~
Hitchar      You enchant $N with the strength of the Flames.~
Hitvict      The strength of the Flames flows through your body.~
Hitroom      $N grows powerful with the strength of the Flames.~
Affect       'i*w' 1 'w/10' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         frost magic~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         502
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The strength of the Ice leaves your body.~
Hitchar      You enchant $N with the strength of the Ice.~
Hitvict      The strength of the Ice flows into your body.~
Hitroom      $N's body is enhanced by the strength of the Ice.~
Affect       'i*w' 31 'w/10' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         holy strength~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your divine potence begins to leave your body.~
Hitchar      $N glows with a soft white light as a divine strength fills $M.~
Hitvict      You are filled with the strength of holiness.~
Hitroom      $N glows with a soft white light as a divine strength fills $M.~
Affect       'i*w' 1 '1d(w/10)' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         hyperactivity~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       112
Slot         509
Mana         5
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      !Hyperactivity!~
Hitchar      $N's eyes grow wide as you make $M less tired.~
Hitvict      Weariness is lifted away and you feel less tired.~
Hitroom      $N's eyes grow wide and $E appears hyperactive.~
Affect       '' 59 '10' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         illusion magic~
Type         Spell
Info         512
Flags        0
Target       2
Minpos       112
Slot         57
Mana         7
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      You stop glowing.~
Hitchar      &Y$N starts to shine brightly!&w~
Hitvict      &YYou start to shine brightly!&w~
Hitroom      &Y$N starts to shine brightly!&w~
Dice         1d(w/3)~
Value        21
Affect       '' 60 '533' -1
Affect       'i*w/3' 26 'glow' 40
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         life force~
Type         Spell
Info         0
Flags        65536
Target       2
Minpos       109
Slot         512
Mana         200
Rounds       12
Code         spell_smaug
Dammsg       ~
Hitchar      You restore $N's life force!~
Hitvict      You feel your life force being restored!~
Hitroom      $N radiates softly as $S life force is restored.~
Dice         0~
Teachers     44228~
Affect       '' 13 '20d(w/4)' -1
Stat1	2
Stat2	3
Talent	0 1001
Talent	1 1001
Talent	2 1001
Talent	3 1001
Talent	4 1001
Talent	5 1001
Talent	6 1001
Talent	7 1001
Talent	8 1001
Talent	9 1001
Talent	10 1001
Talent	11 1001
Talent	12 1001
Talent	13 1001
Talent	14 1001
Talent	15 1001
Talent	16 1001
Talent	17 1001
Race	0 3
Race	1 3
Race	2 3
Race	3 3
Race	4 3
Race	5 3
Race	6 3
Race	7 3
Race	8 3
Race	9 3
Race	10 3
Race	11 3
Race	12 3
Race	13 3
Race	14 3
Race	15 3
Race	16 3
Race	17 3
Race	18 3
Race	19 3
Race	20 3
Race	21 3
Race	22 3
Race	23 3
Race	24 3
Race	25 3
Race	26 3
Race	27 3
Race	28 3
Race	29 3
Race	30 3
Race	31 3
Race	32 3
Race	33 3
Race	34 3
Race	35 3
Race	36 3
Race	37 3
Race	38 3
Race	39 3
End

#SKILL
Name         light~
Type         Spell
Info         8
Flags        16384
Minpos       112
Mana         100
Rounds       12
Guild        0
Code         spell_smaug
Dammsg       ~
Wearoff      The globe of light blinks out of existance.~
Hitchar      You twirl your finger and a globe of light appears.~
