#OBJECT
Vnum         21001
Room         20157
Condition	500000
End

#OBJECT
Vnum         21001
Room         20159
Condition	500000
End

#OBJECT
Vnum         20013
Room         20160
Condition	500000
End

#OBJECT
Vnum         21001
Room         20161
Condition	500000
End

#OBJECT
Vnum         20014
Room         20162
Condition	500000
End

#OBJECT
Name         empty cup~
ShortDescr   an empty cup~
Description  An empty cup sits here.~
Vnum         35
Room         20163
Condition	50
Values       5 0 0 0 75558 0 0
End

#OBJECT
Vnum         20001
Room         20163
Condition	50
Cost         0
Values       1 31 20 -1 -1 -1 0
Spell 1      'refresh'
Spell 2      'hyperactivity'
End

#OBJECT
Vnum         20088
Room         20163
Condition	50
Cost         0
Values       5 5 4 0 75559 0 0
End

#OBJECT
Vnum         21001
Room         20165
Condition	500000
End

#OBJECT
Vnum         21001
Room         20166
Condition	500000
End

#OBJECT
Vnum         21001
Room         20168
Condition	500000
End

#OBJECT
Vnum         21001
Room         20169
Condition	500000
End

#OBJECT
Vnum         21001
Room         20170
Condition	500000
End

#OBJECT
Vnum         9006
Room         20177
Condition	500000
Values       10000 10000 0 0 0 0 32727
End

#OBJECT
Vnum         52
Room         20182
ExtraFlags   8256
Condition	50
Cost         0
End

#OBJECT
Vnum         20098
Room         20190
ExtraFlags   139265
Condition	500000
End

#OBJECT
Vnum         9006
Room         9000
Condition	500000
Values       10000 10000 0 0 0 0 32727
End

#OBJECT
Vnum         9000
Room         9005
Condition	500000
Values       0 0 0 0 0 0 32727
End

#OBJECT
Vnum         9001
Room         9017
Condition	500000
Values       1 0 0 0 0 0 32727
End

#OBJECT
Vnum         9002
Room         9027
Condition	500000
Values       0 0 0 0 0 0 32727
End

#OBJECT
Vnum         9003
Room         9039
Condition	500000
Values       1 0 0 0 0 0 32727
End

#OBJECT
Vnum         9004
Room         9069
Condition	500000
Values       0 0 0 0 0 0 32727
End

#OBJECT
Vnum         9005
Room         9073
Condition	500000
Values       0 0 0 0 0 0 32727
End

#OBJECT
Vnum         20007
Room         17000
Condition	500000
Values       1000000 0 0 0 0 0 0
End

#OBJECT
Vnum         99
Room         17000
Condition	500000
Values       10000 10000 0 0 0 0 0
End

#OBJECT
Vnum         20013
Room         17088
Condition	500000
End

#OBJECT
Vnum         20116
Room         20048
Condition	50
Cost         0
Values       0 0 0 0 0 8 0
End

#OBJECT
Vnum         36
Room         20197
Condition	50
Cost         0
End

#OBJECT
Name         pair of gnomeskin briefs of time~
ShortDescr   pair of gnomeskin briefs of time~
Description  Pair of gnomeskin briefs has been discarded here.~
Vnum         29015
Material	55
Room         17081
Condition	50
Size	63
Cost         511500
Values       5 5 0 0 0 0 32560
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 3 0
Affect       -1 -1 1 43 0
End

#OBJECT
Name         mace bronze~
ShortDescr   bronze mace~
Description  Bronze mace is laying here.~
Vnum         29036
Material	22
Room         17094
Condition	200
Cost         1001
Values       0 5 92 0 0 5 32736
Affect       -1 -1 1 17 0
End

#OBJECT
Name         veil leaf~
ShortDescr   leaf veil~
Description  Leaf veil lays on the ground here.~
Vnum         29059
Material	3
Room         17081
ExtraFlags   329792
Condition	50
Size	40
Cost         501
Values       2 2 0 0 0 0 32736
End

#OBJECT
Name         bone bastard sword of damage~
ShortDescr   bone bastard sword of damage~
Description  Bone bastard sword has been dropped here.~
Vnum         29034
Material	41
Room         17094
Condition	450
Cost         13001
Values       0 8 126 0 0 1 32736
Affect       -1 -1 10 5 0
Affect       -1 -1 8 19 0
End

#OBJECT
Name         crown iron~
ShortDescr   iron crown~
Description  Iron crown sits on the ground.~
Vnum         28932
Material	1
Room         17080
Condition	100
Size	66
Cost         5001
Values       5 5 0 0 0 0 32736
Affect       -1 -1 -2 2 0
Affect       -1 -1 5 17 0
End

#OBJECT
Name         %s trident stone~
ShortDescr   stone trident~
Description  Three-pronged stone spear was dropped here.~
Vnum         29091
Material	23
Room         17094
Condition	500
Cost         10001
Values       0 9 140 0 0 12 32736
End

#OBJECT
Name         stone javelin of ice~
ShortDescr   stone javelin of ice~
Vnum         29119
Material	23
Room         17094
ExtraFlags   526336
Condition	450
Cost         502901
Values       0 0 121 2 4 12 32736
Affect       -1 -1 1 35 0
End

#OBJECT
Name         amulet stone~
ShortDescr   stone amulet~
Description  Stone amulet was dropped here.~
Vnum         29064
Material	23
Room         17080
Condition	150
Size	49
Cost         5001
Values       5 5 0 0 0 0 32736
End

#OBJECT
Name         staff quarterstaff stone~
ShortDescr   stone quarterstaff~
Description  Stone staff was dropped here.~
Vnum         29055
Material	23
Room         17094
Condition	500
Cost         501
Values       0 10 40 0 0 10 32636
End

#OBJECT
Name         mace lead~
ShortDescr   lead mace~
Description  Lead mace is laying here.~
Vnum         29036
Material	9
Room         17094
Condition	200
Cost         1001
Values       0 5 172 0 0 5 32636
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Name         scythe iron~
ShortDescr   iron scythe~
Description  A wicked looking iron scythe was left here.~
Vnum         28925
Material	1
Room         17094
Condition	250
Cost         1
Values       0 8 225 0 0 13 32520
Affect       -1 -1 -2 2 0
Affect       -1 -1 5 17 0
End

#OBJECT
Name         willow helm of the snake~
ShortDescr   willow helm of the snake~
Description  Willow helm sits on the ground.~
Vnum         29004
Material	85
Room         17080
ExtraFlags   591872
Condition	50
Size	69
Cost         44999
Values       5 5 0 0 0 0 32520
Affect       -1 -1 10 2 0
Affect       -1 -1 11 2 0
End

#OBJECT
Name         bone club of sight~
ShortDescr   bone club of sight~
Description  Bone club lies on the ground.~
Vnum         28926
Material	41
Room         17094
Condition	50
Cost         2500
Values       0 8 247 0 0 5 32520
Affect       -1 -1 10 5 0
Affect       -1 -1 1 25 0
End

#OBJECT
ObjBy	Nerian~
Vnum         31
Room         20041
Condition	500000
End

#OBJECT
Name         sash orcskin~
ShortDescr   orcskin sash~
Description  Orcskin sash was left here.~
Vnum         28916
Material	54
Room         17081
ExtraFlags   264192
Condition	100
Size	68
Cost         1501
Values       5 5 0 0 0 0 32570
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 5 0
End

#OBJECT
Name         oak hoopak of undead slaying~
ShortDescr   oak hoopak of undead slaying~
Description  Oak hoopak is laying on the ground.~
Vnum         28921
Material	84
Room         17094
ExtraFlags   591936&4
Condition	200
Cost         31001
Values       1 5 63 0 0 10 216
Affect       -1 -1 10 5 0
End

#OBJECT
Name         kimono seaweed~
ShortDescr   seaweed kimono~
Description  Seaweed kimono is laying here.~
Vnum         29107
Material	36
Room         17081
Condition	100
Size	35
Cost         505
Values       6 6 0 0 0 0 32570
Affect       -1 -1 -1 25 0
End

#OBJECT
Name         mask bronze~
ShortDescr   bronze mask~
Description  Bronze mask has been left here.~
Vnum         29024
Material	22
Room         17080
Condition	50
Size	42
Cost         2001
Values       7 7 0 0 0 0 32570
Affect       -1 -1 1 17 0
End

#OBJECT
Name         slippers red dragon scale~
ShortDescr   red dragon scale slippers~
Vnum         29095
Material	11
Room         17081
Condition	50
Size	60
Cost         4500
Values       1 1 0 0 0 0 32570
Affect       -1 -1 1 27 0
End

#OBJECT
Vnum         21
Room         20050
ExtraFlags   8257
Condition	50
Cost         0
Values       0 0 -1 0 0 0 0
End

#OBJECT
Name         copper helm of time~
ShortDescr   copper helm of time~
Description  Copper helm sits on the ground.~
Vnum         29004
Material	7
Room         17080
Condition	50
Size	61
Cost         502001
Values       5 5 0 0 0 0 32669
Affect       -1 -1 4 29 0
Affect       -1 -1 1 43 0
End

#OBJECT
Name         claw iron~
ShortDescr   iron claw~
Description  Iron claw is laying on the ground.~
Vnum         29044
Material	1
Room         17094
Condition	250
Size	57
Cost         1001
Values       0 3 41 0 0 14 32665
Affect       -1 -1 -2 2 0
Affect       -1 -1 5 17 0
End

#OBJECT
Name         collar seaweed~
ShortDescr   seaweed collar~
Description  Seaweed collar has been left here.~
Vnum         29019
Material	36
Room         17081
Condition	100
Size	57
Cost         105
Values       5 5 0 0 0 0 32665
Affect       -1 -1 -1 25 0
End

#OBJECT
Name         vest wool~
ShortDescr   wool vest~
Description  Wool vest lies crumpled on the ground.~
Vnum         29003
Material	28
Room         17081
ExtraFlags   329728
Condition	150
Size	55
Cost         202
Values       10 10 0 0 0 0 32665
End

#OBJECT
Name         scuba gear iron~
ShortDescr   iron scuba gear~
Vnum         29127
Material	1
Room         17080
ExtraFlags   526336
Condition	1500
Size	71
Cost         10002
Values       20 20 0 0 0 0 32665
Affect       -1 -1 -2 2 0
Affect       -1 -1 5 17 0
End

#OBJECT
Name         clay scimitar of anti-matter~
ShortDescr   clay scimitar of anti-matter~
Vnum         29106
Material	45
Room         17094
Condition	350
Cost         502709
Values       0 0 153 3 12 1 32665
Affect       -1 -1 16 29 0
Affect       -1 -1 1 50 0
End

#OBJECT
Name         hat fur~
ShortDescr   fur hat~
Vnum         28952
Material	43
Room         17081
ExtraFlags   329728
Condition	150
Size	69
Cost         1999
Values       4 4 0 0 0 0 32665
End

#OBJECT
Name         javelin lead~
ShortDescr   lead javelin~
Vnum         29119
Material	9
Room         17094
ExtraFlags   526336
Condition	450
Cost         1901
Values       0 0 194 2 0 12 32665
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Name         dai katana lead~
ShortDescr   lead dai katana~
Vnum         29124
Material	9
Room         17094
ExtraFlags   17303552&4
Condition	600
Cost         2501
Values       0 0 189 3 0 1 32665
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Name         clay tongue ring of dream~
ShortDescr   clay tongue ring of dream~
Vnum         29125
Material	45
Room         17080
ExtraFlags   526336
Condition	50
Size	77
Cost         502021
Values       0 2 0 0 0 0 32665
Affect       -1 -1 16 29 0
Affect       -1 -1 1 38 0
End

#OBJECT
Name         bone scythe of protection~
ShortDescr   bone scythe of protection~
Description  A wicked looking bone scythe was left here.~
Vnum         28925
Material	41
Room         17094
ExtraFlags   25692160
Condition	250
Cost         24000
Values       0 8 42 0 0 13 32665
Affect       -1 -1 10 5 0
Affect       -1 -1 23 17 0
End

#OBJECT
Name         vambraces copper~
ShortDescr   set of copper vambraces~
Description  Set of copper vambraces has been left here.~
Vnum         29023
Material	7
Room         17080
Condition	250
Size	75
Cost         2001
Values       10 10 0 0 0 0 32665
Affect       -1 -1 4 29 0
End

#OBJECT
Name         nodachi plastic~
ShortDescr   plastic nodachi~
Description  Plastic nodachi is here.~
Vnum         29141
Material	135
Room         17094
ExtraFlags   17565696&4
Condition	450
Cost         10499
Values       0 9 121 0 0 1 32665
End

#OBJECT
Name         pair of willow nipple rings of strength~
ShortDescr   pair of willow nipple rings of strength~
Vnum         29123
Material	85
Room         17080
ExtraFlags   591872
Condition	100
Size	45
Cost         45010
Values       0 0 3 0 0 0 32665
Affect       -1 -1 10 2 0
Affect       -1 -1 11 1 0
End

#OBJECT
Name         stone great mace of might~
ShortDescr   stone great mace of might~
Description  Stone great mace has been dropped here.~
Vnum         29037
Material	23
Room         17094
Condition	400
Cost         30001
Values       0 7 256 0 0 5 32665
Affect       -1 -1 10 1 0
Affect       -1 -1 25 5 0
End

#OBJECT
Name         seaweed cape of damage~
ShortDescr   seaweed cape of damage~
Description  Seaweed cape has been left here.~
Vnum         29052
Material	36
Room         17081
Condition	50
Size	56
Cost         33004
Values       5 5 0 0 0 0 32665
Affect       -1 -1 -1 25 0
Affect       -1 -1 32 19 0
End

#OBJECT
Name         glasses lead~
ShortDescr   lead rimmed pair of glasses~
Description  Lead rimmed pair of glasses~
Vnum         29103
Material	9
Room         17080
Condition	50
Size	65
Cost         401
Values       5 5 0 0 0 0 32701
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Name         bone scuba gear of storms~
ShortDescr   bone scuba gear of storms~
Vnum         29127
Material	41
Room         17080
ExtraFlags   526336
Condition	1500
Size	34
Cost         512001
Values       20 20 0 0 0 0 32701
Affect       -1 -1 10 5 0
Affect       -1 -1 1 34 0
End

#OBJECT
Name         stone claw of darkness~
ShortDescr   stone claw of darkness~
Description  Stone claw is laying on the ground.~
Vnum         29044
Material	23
Room         17094
ExtraFlags   526340&4
Condition	250
Size	34
Cost         7001
Values       0 3 192 0 0 14 32701
Affect       -1 -1 6 19 0&512
End

#OBJECT
Name         plate mail iron~
ShortDescr   suit of iron plate mail~
Description  Suit of iron plate mail lays on the ground.~
Vnum         29001
Material	1
Room         17080
Condition	2000
Size	68
Cost         10002
Values       50 50 0 0 0 0 32701
Affect       -1 -1 -2 2 0
Affect       -1 -1 5 17 0
End

#OBJECT
Name         visor seashell~
ShortDescr   seashell visor~
Description  Seashell visor has been dropped here.~
Vnum         29025
Material	48
Room         17080
Condition	50
Size	56
Cost         5000
Values       5 5 0 0 0 0 32753
Affect       -1 -1 5 3 0
End

#OBJECT
Name         rapier lead~
ShortDescr   lead rapier~
Vnum         29105
Material	9
Room         17094
Condition	200
Cost         1701
Values       0 0 53 11 0 1 32753
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Count        2
Name         wool sack of levitation~
ShortDescr   wool sack of levitation~
Description  Wool sack is laying here.~
Vnum         29144
Material	28
Room         20193
ExtraFlags   330752
Condition	200
Cost         10171
Values       80 0 0 0 0 0 0
End

#OBJECT
Name         copper chair of darkness~
ShortDescr   copper chair of darkness~
Description  Copper chair is sitting here.~
Vnum         29069
Material	7
Room         20147
ExtraFlags   526340
Condition	2000
Cost         1001
Values       1 0 16 0 0 0 0
Affect       -1 -1 4 29 0
End

#OBJECT
Name         compound bow rename~
ObjBy	Aasterinian~
Vnum         29167
Room         17014
Weight       1
Condition	51
Mana        6
Values       1 15 196 5 0 8 32530
End

#OBJECT
Name         dish glass~
ShortDescr   glass dish~
Description  Glass dish is sitting here.~
Vnum         29147
Material	24
Room         20184
ExtraFlags   526368
Condition	100
Cost         450
Values       40 0 0 0 33589 0 0
End

#OBJECT
Name         buckler plastic~
ShortDescr   plastic buckler~
Description  Plastic buckler is laying on the ground.~
Vnum         29026
Material	135
Room         17080
ExtraFlags   9177088
Condition	250
Cost         1001
Values       10 10 0 0 0 0 0
End

#OBJECT
Name         lantern iron~
ShortDescr   iron lantern~
Description  Iron lantern is sitting here.~
Vnum         29151
Material	1
Room         17084
ExtraFlags   526337
Condition	250
Cost         1502
Affect       -1 -1 -2 2 0
Affect       -1 -1 5 17 0
End

#OBJECT
Name         copper dragon scale cap of stealth~
ShortDescr   copper dragon scale cap of stealth~
Description  Copper dragon scale cap is laying here.~
Vnum         29053
Material	19
Room         17081
Condition	50
Size	35
Cost         3299
Values       4 4 0 0 0 0 0
Affect       -1 -1 8 27 0
Affect       -1 -1 32768 26 0
End

#OBJECT
Name         belt seaweed~
ShortDescr   seaweed belt~
Description  Seaweed belt is lying on the ground.~
Vnum         29007
Material	36
Room         17081
Condition	50
Size	39
Cost         1005
Values       5 5 0 0 0 0 0
Affect       -1 -1 -1 25 0
End

#OBJECT
Name         %s trident clay~
ShortDescr   clay trident~
Description  Three-pronged clay spear was dropped here.~
Vnum         29091
Material	45
Room         17094
Condition	500
Cost         10011
Values       0 9 124 0 0 12 0
Affect       -1 -1 16 29 0
End

#OBJECT
Name         shuriken  lead~
ShortDescr   lead shuriken~
Description  Lead shuriken has been dropped here~
Vnum         28950
Material	9
Room         17094
ExtraFlags   526336
Condition	50
Cost         1
Values       0 0 74 0 0 0 0
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Name         pants seaweed~
ShortDescr   pair of seaweed pants~
Description  Pair of seaweed pants is lying here.~
Vnum         28910
Material	36
Room         17081
Condition	150
Size	43
Cost         2005
Affect       -1 -1 -1 25 0
End

#OBJECT
Name         tongue ring willow~
ShortDescr   willow tongue ring~
Vnum         29125
Material	85
Room         17080
ExtraFlags   591872
Condition	50
Size	68
Cost         34010
Values       0 2 0 0 0 0 0
Affect       -1 -1 10 2 0
End

#OBJECT
Name         chainmail stone~
ShortDescr   suit of stone chain mail~
Description  Suit of stone chain mail lies on the ground.~
Vnum         29000
Material	23
Room         17080
ExtraFlags   526336
Condition	400
Size	46
Cost         5001
Values       20 20 0 0 0 0 0
End

#OBJECT
Name         glasses iron~
ShortDescr   iron rimmed pair of glasses~
Description  Iron rimmed pair of glasses~
Vnum         29103
Material	1
Room         17080
Condition	50
Size	71
Cost         402
Values       5 5 0 0 0 0 0
Affect       -1 -1 -2 2 0
Affect       -1 -1 5 17 0
End

#OBJECT
Name         hooded wool cape of damage~
ShortDescr   hooded wool cape of damage~
Vnum         29101
Material	28
Room         17081
ExtraFlags   329728
Condition	150
Size	53
Cost         12001
Values       3 3 0 0 0 0 0
Affect       -1 -1 10 19 0
End

#OBJECT
Name         knife lead~
ShortDescr   lead knife~
Description  Lead knife has been dropped here.~
Vnum         29029
Material	9
Room         17094
Condition	50
Cost         501
Values       0 3 107 0 0 2 0
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Name         hooded silk cape of sight~
ShortDescr   hooded silk cape of sight~
Vnum         29101
Material	6
Room         17081
Condition	150
Size	41
Cost         51999
Values       3 3 0 0 0 0 0
Affect       -1 -1 10 2 0
Affect       -1 -1 20 25 0
End

#OBJECT
Name         stone greathelm of lightning~
ShortDescr   stone greathelm of lightning~
Description  Stone greathelm sits here.~
Vnum         29005
Material	23
Room         17080
Condition	150
Size	36
Cost         503002
Values       10 10 0 0 0 0 0
Affect       -1 -1 1 36 0
End

#OBJECT
Name         set of clay manacles of might~
ShortDescr   set of clay manacles of might~
Description  A set of clay manacles lays on the ground.~
Vnum         29086
Material	45
Room         17080
Condition	250
Size	56
Cost         21510
Values       10 10 0 0 0 0 0
Affect       -1 -1 16 29 0
Affect       -1 -1 21 1 0
Affect       -1 -1 21 5 0
End

#OBJECT
Name         silk slippers of dream~
ShortDescr   silk slippers of dream~
Vnum         29095
Material	6
Room         17081
Condition	50
Size	61
Cost         532499
Values       1 1 0 0 0 0 0
Affect       -1 -1 10 2 0
Affect       -1 -1 1 38 0
End

#OBJECT
Count        3
Name         pillow wool~
ShortDescr   wool pillow~
Description  Fluffy wool pillow is sitting here.~
Vnum         28920
Material	28
Room         20147
ExtraFlags   329728
Condition	150
Cost         501
Values       1 1168 16 0 0 0 0
End

#OBJECT
Name         desk lead~
ShortDescr   lead desk~
Description  Lead desk is sitting here.~
Vnum         29076
Material	9
Room         20147
ExtraFlags   526336
Condition	5000
Cost         2001
Values       5 1170 0 0 0 0 0
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Name         silk bag of light~
ShortDescr   silk bag of light~
Description  Silk bag is laying on the ground.~
Vnum         29073
Material	6
Room         20193
ExtraFlags   264193
Condition	250
Cost         40201
Values       100 0 0 0 0 0 0
Affect       -1 -1 10 2 0
End

#OBJECT
Name         gold coffin of light~
ShortDescr   gold coffin of light~
Description  Gold coffin lies here.~
Vnum         28933
Material	8
Room         20147
ExtraFlags   526337
Condition	10000
Size	78
Cost         12499
Values       0 2336 0 0 0 0 0
Affect       -1 -1 10 25 0
End

#OBJECT
Name         sofa tin~
ShortDescr   tin sofa~
Description  Tin sofa is sitting here.~
Vnum         29143
Material	21
Room         20147
Condition	6000
Cost         1901
Values       5 0 1168 0 0 0 0
End

#OBJECT
Name         wool pillow of levitation~
ShortDescr   wool pillow of levitation~
Description  Fluffy wool pillow is sitting here.~
Vnum         28920
Material	28
Room         20147
ExtraFlags   330752
Condition	150
Cost         501
Values       1 1168 16 0 0 0 0
End

#OBJECT
Name         bottle crystal~
ShortDescr   crystal bottle~
Description  Crystal bottle is sitting here.~
Vnum         29142
Material	25
Room         20184
ExtraFlags   526336
Condition	50
Cost         40099
Values       10 0 0 0 15369 0 0
Affect       -1 -1 10 3 0
End

#OBJECT
Name         seaweed sack of darkness~
ShortDescr   seaweed sack of darkness~
Description  Seaweed sack is laying here.~
Vnum         29144
Material	36
Room         20193
ExtraFlags   264196
Condition	200
Cost         10174
Values       80 0 0 0 0 0 0
Affect       -1 -1 -1 25 0
End

#OBJECT
Name         bucket lead~
ShortDescr   lead bucket~
Description  Lead bucket is sitting here.~
Vnum         29148
Material	9
Room         20184
Condition	2000
Cost         402
Values       60 0 0 0 5148 0 0
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Name         crown iron~
ShortDescr   iron crown~
Description  Iron crown sits on the ground.~
Vnum         28932
Material	1
Room         20047
Condition	100
Size	34
Cost         5001
Values       5 5 0 0 0 0 0
Affect       -1 -1 -2 2 0
Affect       -1 -1 5 17 0
End

#OBJECT
Name         sack velvet~
ShortDescr   velvet sack~
Description  Velvet sack is laying here.~
Vnum         29144
Material	46
Room         20193
Condition	200
Cost         50170
Values       80 0 0 0 0 0 0
Affect       -1 -1 50 13 0
End

#OBJECT
Name         pack leaf~
ShortDescr   leaf pack~
Description  Leaf pack lies open on the ground.~
Vnum         29062
Material	3
Room         20193
ExtraFlags   329728&4
Condition	150
Size	78
Cost         1002
Values       300 0 0 0 0 0 0
End

#OBJECT
Name         pillow plastic~
ShortDescr   plastic pillow~
Description  Fluffy plastic pillow is sitting here.~
Vnum         28920
Material	135
Room         20147
ExtraFlags   788480
Condition	150
Cost         1001
Values       1 1168 16 0 0 0 0
End

#OBJECT
Name         gold dragon scale bag of darkness~
ShortDescr   gold dragon scale bag of darkness~
Description  Gold dragon scale bag is laying on the ground.~
Vnum         29073
Material	16
Room         20193
ExtraFlags   264196
Condition	250
Cost         13200
Values       100 0 0 0 0 0 0
Affect       -1 -1 262144 27 0
End

#OBJECT
Name         stone rimmed pair of glasses of flight~
ShortDescr   stone rimmed pair of glasses of flight~
Description  Stone rimmed pair of glasses~
Vnum         29103
Material	23
Room         17080
Condition	50
Size	58
Cost         18401
Values       5 5 0 0 0 0 0
Affect       -1 -1 18 2 524288
End

#OBJECT
Name         orb iron~
ShortDescr   iron orb~
Description  Iron orb hovers in the air here.~
Vnum         28918
Material	1
Room         17084
ExtraFlags   526401&4
Condition	100
Cost         10002
Affect       -1 -1 -2 2 0
Affect       -1 -1 5 17 0
End

#OBJECT
Name         glass ring mail of ice~
ShortDescr   glass ring mail of ice~
Description  Suit of glass ring mail has been dropped here.~
Vnum         29020
Material	24
Room         17080
ExtraFlags   526368
Condition	250
Size	63
Cost         502050
Values       15 15 0 0 0 0 0
Affect       -1 -1 1 35 0
End

#OBJECT
Name         Kakuri knife lead~
ShortDescr   lead kakuri knife~
Description  Some god dropped a newly created kakuri knife here.~
Vnum         29104
Material	9
Room         17094
Condition	250
Size	72
Cost         1501
Values       0 0 287 3 0 2 0
Affect       -1 -1 -1 25 0
Affect       -1 -1 5 19 0
End

#OBJECT
Name         seaweed robe of pass door~
ShortDescr   seaweed robe of pass door~
Description  Seaweed robes are laying in a pile on the ground.~
Vnum         29013
Material	36
Room         17081
Condition	50
Size	46
Cost         10504
Values       5 5 0 0 0 0 0
Affect       -1 -1 -1 25 0
Affect       -1 -1 1048576 26 0
End

#OBJECT
Name         silk candle of flight~
ShortDescr   silk candle of flight~
Description  Silk candle is sitting here.~
Vnum         29158
Material	6
Room         17084
ExtraFlags   264193
Condition	50
Cost         44101
Affect       -1 -1 10 2 0
Affect       -1 -1 14 2 524288
End

#OBJECT
Name         orb crystal~
ShortDescr   crystal orb~
Description  Crystal orb hovers in the air here.~
Vnum         28918
Material	25
Room         17084
ExtraFlags   526401&4
Condition	100
Cost         50001
Affect       -1 -1 10 3 0
End

#OBJECT
Name         crystal girth of dream~
ShortDescr   crystal girth of dream~
Description  Crystal girth is laying on the ground.~
Vnum         29010
Material	25
Room         17080
Condition	250
Size	36
Cost         543001
Values       10 10 0 0 0 0 0
Affect       -1 -1 10 3 0
Affect       -1 -1 1 38 0
End

#OBJECT
Name         large shield plastic~
ShortDescr   large plastic shield~
Description  Large plastic shield has been left here.~
Vnum         29028
Material	135
Room         17080
ExtraFlags   9177088
Condition	750
Cost         2500
Values       30 30 0 0 0 0 0
End

#OBJECT
Name         pair of silk briefs of vigor~
ShortDescr   pair of silk briefs of vigor~
Description  Pair of silk briefs has been discarded here.~
Vnum         29015
Material	6
Room         17081
Condition	50
Size	74
Cost         33499
Values       5 5 0 0 0 0 0
Affect       -1 -1 10 2 0
Affect       -1 -1 3 5 0
End

#OBJECT
Name         necklace bone~
ShortDescr   bone necklace~
Description  Bone necklace was dropped here.~
Vnum         29061
Material	41
Room         17080
Condition	50
Size	36
Cost         1100
Affect       -1 -1 10 5 0
End

#OBJECT
Name         pair of tin armlets of mind~
ShortDescr   pair of tin armlets of mind~
Description  A pair of tin armlets lies here.~
Vnum         29121
Material	21
Room         17080
ExtraFlags   526336
Condition	200
Size	78
Cost         503102
Values       5 10 0 0 0 0 0
Affect       -1 -1 1 45 0
End

#OBJECT
Name         stone long sword of halfling slaying~
ShortDescr   stone long sword of halfling slaying~
Description  Stone long sword has been dropped here.~
Vnum         29033
Material	23
Room         17094
ExtraFlags   526400&4
Condition	350
